unique_id,topping_class,category,topping,pretty_name,filename_paste,on_disk,sized_well,rotation,inches,inch_variance,min_per,max_per,variant rarity,topping rarity,scatters,serving_size,mass,calories,potassium,vitamin_c,magnesium,vitamin_b5,vitamin_d,vitamin_b7,height,moisture,cholesterol,vitamin_a,dietary_fiber,vitamin_b6,sugar,protein,iron,complex_carb,selenium,vitamin_k,vitamin_b12,calories_from_fat,vitamin_e,zinc,saturated_fat,iodine,trans_fat,sodium,monosaturated_fat,calcium,riboflavin,thiamin,folate,added_sugar,chromium,manganese,mark_end
6230,Bugs,topping-bugs,cicada,Cicada,6230-topping-bugs-cicada,Y,Y,360,2.75,0.2,3,6,rare,rare,,1.0,926.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.4,82.5,52.6,55.0,89.9,50.0,34.3,63.7,79.8,73.7,27.5,0.0,84.6,44.6,80.5,55.5,0.0,0.0,0.0,87.5,39.6,11.7,.
6240,Bugs,topping-bugs,maggots,Maggots,6240-topping-bugs-maggots,Y,Y,360,0.5,0.1,3,29,uncommon,rare,,1.0,714.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.9,43.8,1.5,32.3,75.2,50.0,3.7,82.5,87.5,39.6,11.7,0.0,82.5,78.4,69.4,3.5,0.0,0.0,0.0,73.5,85.9,91.6,.
6241,variant,topping-bugs,maggots,variant,6241-topping-bugs-maggots,Y,Y,360,0.75,0.1,3,29,rare,,,1.0,862.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.9,30.7,44.2,77.1,31.9,50.0,55.2,45.8,73.5,85.9,91.6,0.0,45.8,49.0,84.6,44.5,0.0,0.0,0.0,39.5,69.3,27.7,.
6242,variant,topping-bugs,maggots,variant,6242-topping-bugs-maggots,Y,Y,360,2,0.2,3,29,epic,rare,,1.0,630.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.7,72.8,27.2,24.8,23.9,50.0,17.2,25.9,39.5,69.3,27.7,0.0,25.9,3.7,82.5,87.5,0.0,0.0,0.0,59.8,42.1,74.6,.
6243,variant,topping-bugs,maggots,variant,6243-topping-bugs-maggots,Y,Y,360,2,0.2,3,29,epic,rare,,1.0,630.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,72.8,27.2,24.8,23.9,50.0,17.2,25.9,39.5,69.3,27.7,0.0,25.9,3.7,82.5,87.5,0.0,0.0,0.0,59.8,42.1,74.6,.
6244,variant,topping-bugs,maggots,variant,6244-topping-bugs-maggots,Y,Y,360,2,0.2,3,29,epic,rare,,1.0,630.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.6,72.8,27.2,24.8,23.9,50.0,17.2,25.9,39.5,69.3,27.7,0.0,25.9,3.7,82.5,87.5,0.0,0.0,0.0,59.8,42.1,74.6,.
6245,variant,topping-bugs,maggots,variant,6245-topping-bugs-maggots,Y,Y,360,2,0.2,3,29,epic,rare,,1.0,630.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.3,72.8,27.2,24.8,23.9,50.0,17.2,25.9,39.5,69.3,27.7,0.0,25.9,3.7,82.5,87.5,0.0,0.0,0.0,59.8,42.1,74.6,.
6246,variant,topping-bugs,maggots,variant,6246-topping-bugs-maggots,Y,Y,360,2,0.2,3,29,epic,rare,,1.0,629.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.1,72.8,27.2,24.8,23.9,50.0,17.2,25.9,39.5,69.3,27.7,0.0,25.9,3.7,82.5,87.5,0.0,0.0,0.0,59.8,42.1,74.6,.
6250,Bugs,topping-bugs,spiders,Spiders,6250-topping-bugs-spiders,Y,Y,360,1.75,0.5,3,12,rare,rare,,1.0,951.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.7,71.1,84.6,95.1,14.5,50.0,46.0,93.3,59.8,42.1,74.6,0.0,93.3,55.2,45.8,73.5,0.0,0.0,0.0,99.7,68.5,78.0,.
6251,variant,topping-bugs,spiders,variant,6251-topping-bugs-spiders,Y,Y,360,1.75,0.5,3,12,uncommon,,,1.0,707.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.4,50.3,36.1,77.4,6.6,50.0,56.0,25.3,99.7,68.5,78.0,0.0,25.3,17.2,25.9,39.5,0.0,0.0,0.0,53.9,48.0,25.3,.
6252,variant,topping-bugs,spiders,variant,6252-topping-bugs-spiders,Y,Y,360,1.75,0.5,3,12,superrare,,,1.0,896.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.4,29.3,37.1,97.2,60.5,50.0,61.4,91.8,53.9,48.0,25.3,0.0,91.8,46.0,93.3,59.8,0.0,0.0,0.0,93.7,94.5,64.7,.
6253,variant,topping-bugs,spiders,variant,6253-topping-bugs-spiders,Y,Y,360,1.75,0.5,3,12,grail,,,1.0,760.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.3,34.1,69.4,67.5,87.1,50.0,9.1,14.0,41.6,46.1,18.2,0.0,89.7,56.0,25.3,99.7,0.0,0.0,0.0,1.0,20.6,10.4,.
6254,variant,topping-bugs,spiders,variant,6254-topping-bugs-spiders,Y,Y,360,1.75,0.5,3,12,common,,,1.0,900.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.3,91.9,1.8,49.3,75.6,50.0,90.4,84.5,23.4,88.0,13.6,0.0,72.6,61.4,91.8,53.9,0.0,0.0,0.0,37.6,59.9,89.4,.
6255,variant,topping-bugs,spiders,variant,6255-topping-bugs-spiders,Y,U,360,2.75,0.5,3,12,epic,,,1.0,862.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.9,72.8,71.2,75.6,41.2,50.0,44.6,80.5,55.5,26.7,14.2,0.0,31.4,62.2,89.7,93.7,0.0,0.0,0.0,82.2,72.6,88.2,.
6260,Bugs,topping-bugs,flies,Flies,6260-topping-bugs-flies,Y,U,360,0.7,0.2,1,16,common,uncommon,,1.0,830.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,84.6,76.4,11.3,90.3,50.0,78.4,69.4,3.5,5.1,96.1,0.0,67.9,71.8,72.6,1.0,0.0,0.0,0.0,37.5,50.5,2.8,.
6261,variant,topping-bugs,flies,variant,6261-topping-bugs-flies,Y,U,360,0.7,0.2,1,16,common,,,1.0,603.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.8,57.9,11.9,49.0,12.7,50.0,49.0,84.6,44.5,16.8,69.6,0.0,28.7,7.2,31.4,37.6,0.0,0.0,0.0,17.5,55.2,41.0,.
6262,variant,topping-bugs,flies,variant,6262-topping-bugs-flies,Y,U,360,0.7,0.2,1,16,common,,,1.0,754.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.6,40.8,84.4,29.5,25.8,50.0,3.7,82.5,87.5,39.6,11.7,0.0,51.7,44.9,67.9,82.2,0.0,0.0,0.0,89.0,99.6,78.7,.
6263,variant,topping-bugs,flies,variant,6263-topping-bugs-flies,Y,U,360,0.7,0.2,1,16,common,,,1.0,786.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.3,39.2,97.5,52.4,44.9,50.0,55.2,45.8,73.5,85.9,91.6,0.0,17.0,16.3,28.7,37.5,0.0,0.0,0.0,15.3,81.5,25.2,.
6264,variant,topping-bugs,flies,variant,6264-topping-bugs-flies,Y,U,360,0.7,0.2,1,16,common,,,1.0,623.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.9,7.1,24.3,73.5,15.2,50.0,17.2,25.9,39.5,69.3,27.7,0.0,53.3,99.1,51.7,17.5,0.0,0.0,0.0,41.4,98.5,25.7,.
6265,variant,topping-bugs,flies,variant,6265-topping-bugs-flies,Y,U,360,0.7,0.2,1,16,common,,,1.0,846.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.4,73.4,33.3,51.0,53.3,50.0,46.0,93.3,59.8,42.1,74.6,0.0,88.2,23.4,17.0,89.0,0.0,0.0,0.0,9.0,38.1,80.2,.
6270,Bugs,topping-bugs,ants,Ants,6270-topping-bugs-ants,Y,Y,360,0.9,0.1,10,58,common,uncommon,,1.0,741.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.6,18.9,38.4,16.9,47.3,50.0,56.0,25.3,99.7,68.5,78.0,0.0,60.6,61.5,53.3,15.3,0.0,0.0,0.0,79.8,73.7,27.5,.
6271,variant,topping-bugs,ants,variant,6271-topping-bugs-ants,Y,Y,360,0.9,0.2,10,58,rare,,,1.0,915.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.8,97.2,75.8,47.7,31.7,50.0,61.4,91.8,53.9,48.0,25.3,0.0,63.7,87.7,88.2,41.4,0.0,0.0,0.0,82.2,0.3,10.3,.
6272,variant,topping-bugs,ants,variant,6272-topping-bugs-ants,Y,Y,360,0.9,0.2,10,58,uncommon,,,1.0,791.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.7,56.3,9.8,39.4,0.2,50.0,62.2,89.7,93.7,94.5,64.7,0.0,33.5,75.7,60.6,9.0,0.0,0.0,0.0,21.4,20.0,34.2,.
6273,variant,topping-bugs,ants,variant,6273-topping-bugs-ants,Y,Y,360,0.9,0.2,10,58,rare,,,1.0,824.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.7,86.3,63.4,77.1,51.3,50.0,71.8,72.6,1.0,20.6,10.4,0.0,90.2,34.3,63.7,79.8,0.0,0.0,0.0,59.0,30.5,24.9,.
6274,variant,topping-bugs,ants,variant,6274-topping-bugs-ants,Y,Y,360,0.9,0.2,10,58,superrare,,,1.0,684.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.2,77.5,16.9,18.8,69.8,50.0,7.2,31.4,37.6,59.9,89.4,0.0,9.2,49.5,33.5,82.2,0.0,0.0,0.0,25.0,72.8,98.1,.
6275,variant,topping-bugs,ants,variant,6275-topping-bugs-ants,Y,Y,360,0.9,0.2,10,58,epic,,,1.0,857.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.6,35.3,55.4,70.4,5.8,50.0,44.9,67.9,82.2,72.6,88.2,0.0,74.0,47.1,90.2,21.4,0.0,0.0,0.0,6.6,18.0,72.8,.
6280,Bugs,topping-bugs,ladybug,Lady Bug,6280-topping-bugs-ladybug,Y,Y,360,0.75,0.1,6,26,uncommon,rare,,1.0,539.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.6,5.6,1.9,41.9,48.9,50.0,16.3,28.7,37.5,50.5,2.8,0.0,88.8,47.0,9.2,59.0,0.0,0.0,0.0,73.6,28.4,59.2,.
6281,variant,topping-bugs,ladybug,variant,6281-topping-bugs-ladybug,Y,Y,360,0.65,0.1,6,26,rare,,,1.0,808.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.9,92.7,37.3,74.5,55.3,50.0,3.7,82.5,87.5,39.6,11.7,0.0,82.5,87.5,39.6,11.7,0.0,0.0,0.0,39.6,11.7,11.7,.
6282,variant,topping-bugs,ladybug,variant,6282-topping-bugs-ladybug,Y,Y,360,0.55,0.1,6,26,common,,,1.0,898.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.9,7.5,10.2,41.2,88.3,50.0,55.2,45.8,73.5,85.9,91.6,0.0,45.8,73.5,85.9,91.6,0.0,0.0,0.0,85.9,91.6,91.6,.
6290,Bugs,topping-bugs,lanternfly,Lantern Fly,6290-topping-bugs-lanternfly,Y,Y,360,2,0.1,4,22,common,rare,,1.0,672.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.1,82.6,13.6,65.6,66.4,50.0,17.2,25.9,39.5,69.3,27.7,0.0,25.9,39.5,69.3,27.7,0.0,0.0,0.0,69.3,27.7,27.7,.
6300,Flowers,topping-herb,hibiscus,Hibiscus,6300-topping-herb-hibiscus,Y,Y,360,5,0.08,5,14,common,superrare,,1.0,814.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,76.3,5.4,24.2,21.3,50.0,46.0,93.3,59.8,42.1,74.6,0.0,93.3,59.8,42.1,74.6,0.0,0.0,0.0,42.1,74.6,74.6,.
6301,variant,topping-herb,hibiscus,variant,6301-topping-herb-hibiscus,Y,Y,360,5,0.08,5,14,common,,,1.0,735.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.9,7.1,1.3,18.4,7.8,50.0,56.0,25.3,99.7,68.5,78.0,0.0,25.3,99.7,68.5,78.0,0.0,0.0,0.0,68.5,78.0,78.0,.
6310,Herbs & Spices,topping-herb,cannabis,Cannabis,6310-topping-herb-cannabis,Y,Y,360,2,0.09,4,20,common,rare,,1.0,874.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.3,62.2,56.8,61.0,93.7,50.0,61.4,91.8,53.9,48.0,25.3,0.0,91.8,53.9,48.0,25.3,0.0,0.0,0.0,48.0,25.3,25.3,.
6311,variant,topping-herb,cannabis,variant,6311-topping-herb-cannabis,Y,Y,360,2,0.09,4,20,common,,,1.0,1019.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,25.8,74.1,19.5,50.8,50.0,62.2,89.7,93.7,94.5,64.7,0.0,89.7,93.7,94.5,64.7,0.0,0.0,0.0,94.5,64.7,64.7,.
6312,variant,topping-herb,cannabis,variant,6312-topping-herb-cannabis,Y,Y,360,2,0.09,4,20,uncommon,,,1.0,577.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.1,59.1,87.6,0.1,47.3,50.0,71.8,72.6,1.0,20.6,10.4,0.0,72.6,1.0,20.6,10.4,0.0,0.0,0.0,20.6,10.4,10.4,.
6313,variant,topping-herb,cannabis,variant,6313-topping-herb-cannabis,Y,Y,360,2,0.09,4,20,superrare,,,1.0,859.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,74.5,82.0,62.9,95.3,50.0,7.2,31.4,37.6,59.9,89.4,0.0,31.4,37.6,59.9,89.4,0.0,0.0,0.0,59.9,89.4,89.4,.
6314,variant,topping-herb,cannabis,variant,6314-topping-herb-cannabis,Y,Y,360,2,0.09,4,20,rare,,,1.0,969.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.7,71.1,79.6,34.3,15.7,50.0,44.9,67.9,82.2,72.6,88.2,0.0,67.9,82.2,72.6,88.2,0.0,0.0,0.0,72.6,88.2,88.2,.
6315,variant,topping-herb,cannabis,variant,6315-topping-herb-cannabis,Y,Y,360,2,0.09,4,20,epic,,,1.0,661.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.6,90.8,41.0,97.6,75.9,50.0,16.3,28.7,37.5,50.5,2.8,0.0,28.7,37.5,50.5,2.8,0.0,0.0,0.0,50.5,2.8,2.8,.
6320,Herbs & Spices,topping-herb,basil,Basil,6320-topping-herb-basil,Y,Y,360,4,0.09,1,23,common,common,,1.0,733.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.7,41.9,94.0,44.7,20.1,50.0,99.1,51.7,17.5,55.2,41.0,0.0,51.7,17.5,55.2,41.0,0.0,0.0,0.0,41.6,46.1,18.2,.
6321,variant,topping-herb,basil,variant,6321-topping-herb-basil,Y,Y,360,3,0.09,5,15,superrare,,,1.0,757.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.9,39.0,66.6,69.5,52.3,50.0,23.4,17.0,89.0,99.6,78.7,0.0,14.0,41.6,46.1,18.2,0.0,0.0,0.0,23.4,88.0,13.6,.
6322,variant,topping-herb,basil,variant,6322-topping-herb-basil,Y,Y,360,3,0.09,5,23,epic,,,1.0,741.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.7,54.3,33.0,15.8,89.9,50.0,61.5,53.3,15.3,81.5,25.2,0.0,84.5,23.4,88.0,13.6,0.0,0.0,0.0,55.5,26.7,14.2,.
6330,Herbs & Spices,topping-herb,hemp,Hemp,6330-topping-herb-hemp,Y,Y,360,1.5,0.2,5,12,common,superrare,,1.0,797.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.6,43.2,11.5,79.2,73.8,50.0,87.7,88.2,41.4,98.5,25.7,0.0,80.5,9.1,14.0,41.6,0.0,0.0,0.0,3.5,5.1,96.1,.
6331,variant,topping-herb,hemp,variant,6331-topping-herb-hemp,Y,Y,360,5,0.2,5,12,uncommon,,,1.0,911.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.9,87.1,45.6,76.9,67.4,50.0,75.7,60.6,9.0,38.1,80.2,0.0,69.4,90.4,84.5,23.4,0.0,0.0,0.0,44.5,16.8,69.6,.
6340,Herbs & Spices,topping-herb,rosemary,Rosemary,6340-topping-herb-rosemary,Y,U,360,3.2,0.3,7,27,common,rare,,1.0,903.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.2,85.4,83.3,80.1,9.9,50.0,34.3,63.7,79.8,73.7,27.5,0.0,84.6,44.6,80.5,55.5,0.0,0.0,0.0,87.5,39.6,11.7,.
6341,variant,topping-herb,rosemary,variant,6341-topping-herb-rosemary,Y,U,360,3.2,0.3,7,27,common,,,1.0,767.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.9,74.2,52.5,75.7,4.6,50.0,3.7,82.5,87.5,39.6,11.7,0.0,82.5,78.4,69.4,3.5,0.0,0.0,0.0,73.5,85.9,91.6,.
6342,variant,topping-herb,rosemary,variant,6342-topping-herb-rosemary,Y,U,360,3.2,0.3,7,27,uncommon,,,1.0,801.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.3,79.3,9.3,24.6,9.6,50.0,55.2,45.8,73.5,85.9,91.6,0.0,45.8,49.0,84.6,44.5,0.0,0.0,0.0,39.5,69.3,27.7,.
6343,variant,topping-herb,rosemary,variant,6343-topping-herb-rosemary,Y,U,360,3.2,0.3,7,27,uncommon,,,1.0,743.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.6,59.2,17.9,89.2,95.8,50.0,17.2,25.9,39.5,69.3,27.7,0.0,25.9,3.7,82.5,87.5,0.0,0.0,0.0,59.8,42.1,74.6,.
6344,variant,topping-herb,rosemary,variant,6344-topping-herb-rosemary,Y,U,360,3.2,0.3,7,27,rare,,,1.0,881.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.7,77.1,19.2,16.1,84.0,50.0,46.0,93.3,59.8,42.1,74.6,0.0,93.3,55.2,45.8,73.5,0.0,0.0,0.0,99.7,68.5,78.0,.
6345,variant,topping-herb,rosemary,variant,6345-topping-herb-rosemary,Y,U,360,3.2,0.3,7,27,rare,,,1.0,780.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.7,67.5,35.0,87.9,53.0,50.0,56.0,25.3,99.7,68.5,78.0,0.0,25.3,17.2,25.9,39.5,0.0,0.0,0.0,53.9,48.0,25.3,.
6350,Herbs & Spices,topping-herb,mintleaf,Mint Leaf,6350-topping-herb-mintleaf,Y,Y,360,2,0.2,5,25,common,rare,,1.0,880.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.3,93.0,16.6,87.4,9.5,50.0,61.4,91.8,53.9,48.0,25.3,0.0,91.8,46.0,93.3,59.8,0.0,0.0,0.0,93.7,94.5,64.7,.
6351,variant,topping-herb,mintleaf,variant,6351-topping-herb-mintleaf,Y,Y,360,2,0.2,5,25,common,,,1.0,838.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.8,83.9,89.0,92.9,70.2,50.0,9.1,14.0,41.6,46.1,18.2,0.0,89.7,56.0,25.3,99.7,0.0,0.0,0.0,1.0,20.6,10.4,.
6352,variant,topping-herb,mintleaf,variant,6352-topping-herb-mintleaf,Y,Y,360,2,0.2,5,25,uncommon,,,1.0,855.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.5,65.5,55.4,46.8,5.2,50.0,90.4,84.5,23.4,88.0,13.6,0.0,72.6,61.4,91.8,53.9,0.0,0.0,0.0,37.6,59.9,89.4,.
6353,variant,topping-herb,mintleaf,variant,6353-topping-herb-mintleaf,Y,Y,360,2,0.2,5,25,uncommon,,,1.0,783.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.9,86.9,42.9,38.3,14.7,50.0,44.6,80.5,55.5,26.7,14.2,0.0,31.4,62.2,89.7,93.7,0.0,0.0,0.0,82.2,72.6,88.2,.
6354,variant,topping-herb,mintleaf,variant,6354-topping-herb-mintleaf,Y,Y,360,2,0.2,5,25,rare,,,1.0,748.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.3,23.7,68.5,62.9,25.8,50.0,78.4,69.4,3.5,5.1,96.1,0.0,67.9,71.8,72.6,1.0,0.0,0.0,0.0,37.5,50.5,2.8,.
6355,variant,topping-herb,mintleaf,variant,6355-topping-herb-mintleaf,Y,Y,360,2,0.2,3,15,superrare,,,1.0,656.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.1,31.9,12.8,94.0,47.2,50.0,49.0,84.6,44.5,16.8,69.6,0.0,28.7,7.2,31.4,37.6,0.0,0.0,0.0,17.5,55.2,41.0,.
6360,Herbs & Spices,topping-herb,cilantro,Cilantro,6360-topping-herb-cilantro,Y,U,360,3,0.2,3,12,common,rare,,1.0,782.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.6,57.8,54.0,92.4,4.1,50.0,3.7,82.5,87.5,39.6,11.7,0.0,51.7,44.9,67.9,82.2,0.0,0.0,0.0,89.0,99.6,78.7,.
6361,variant,topping-herb,cilantro,variant,6361-topping-herb-cilantro,Y,U,360,3,0.2,3,12,common,,,1.0,672.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,41.9,16.4,43.3,17.6,50.0,55.2,45.8,73.5,85.9,91.6,0.0,17.0,16.3,28.7,37.5,0.0,0.0,0.0,15.3,81.5,25.2,.
6362,variant,topping-herb,cilantro,variant,6362-topping-herb-cilantro,Y,Y,360,3,0.2,3,12,common,,,1.0,590.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.1,15.3,12.5,46.8,13.8,50.0,17.2,25.9,39.5,69.3,27.7,0.0,53.3,99.1,51.7,17.5,0.0,0.0,0.0,41.4,98.5,25.7,.
6400,Eggs,topping-eggs,dino,Dino Egg,6400-topping-eggs-dino,Y,Y,360,10,0.2,1,1,common,epic,,1.0,802.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.6,60.7,12.1,90.7,2.5,50.0,46.0,93.3,59.8,42.1,74.6,0.0,88.2,23.4,17.0,89.0,0.0,0.0,0.0,9.0,38.1,80.2,.
6410,Eggs,topping-eggs,gold,Golden Egg,6410-topping-eggs-gold,Y,N,360,4,0.2,1,1,common,epic,,1.0,967.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,89.5,85.2,94.9,76.3,50.0,56.0,25.3,99.7,68.5,78.0,0.0,60.6,61.5,53.3,15.3,0.0,0.0,0.0,79.8,73.7,27.5,.
6411,variant,topping-eggs,gold,variant,6411-topping-eggs-gold,N,N,360,15,0,1,1,,,,1.0,1016.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.9,70.1,99.9,97.0,85.4,50.0,61.4,91.8,53.9,48.0,25.3,0.0,63.7,87.7,88.2,41.4,0.0,0.0,0.0,82.2,0.3,10.3,.
6420,Eggs,topping-eggs,goose,Goose Egg,6420-topping-eggs-goose,Y,Y,360,6,0,1,8,common,superrare,,1.0,916.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.9,39.4,31.7,61.4,97.5,50.0,62.2,89.7,93.7,94.5,64.7,0.0,33.5,75.7,60.6,9.0,0.0,0.0,0.0,21.4,20.0,34.2,.
6421,variant,topping-eggs,goose,variant,6421-topping-eggs-goose,Y,Y,360,6,0,1,8,rare,,,1.0,658.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.8,13.1,14.3,81.0,3.9,50.0,71.8,72.6,1.0,20.6,10.4,0.0,90.2,34.3,63.7,79.8,0.0,0.0,0.0,59.0,30.5,24.9,.
6430,Eggs,topping-eggs,ostrich,Ostrich Egg,6430-topping-eggs-ostrich,Y,Y,360,8.5,0.2,1,1,rare,epic,,1.0,687.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.4,64.6,36.4,14.9,70.6,50.0,7.2,31.4,37.6,59.9,89.4,0.0,9.2,49.5,33.5,82.2,0.0,0.0,0.0,25.0,72.8,98.1,.
6431,variant,topping-eggs,ostrich,variant,6431-topping-eggs-ostrich,Y,Y,360,6,0.2,1,1,epic,,,1.0,940.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.1,89.3,35.0,67.6,58.7,50.0,44.9,67.9,82.2,72.6,88.2,0.0,74.0,47.1,90.2,21.4,0.0,0.0,0.0,6.6,18.0,72.8,.
